Pedigree-Information,The in-depth pedigree with funnelcode 1-2...5
Generation,MemberID,Female=1/Male=2/Hermaphrodite=0,MotherID,FatherID
0,1,0,0,0
0,2,0,0,0
0,3,0,0,0
0,4,0,0,0
0,5,0,0,0
1,6,0,1,2
1,7,0,1,3
1,8,0,1,4
1,9,0,1,5
2,10,0,1,6
2,11,0,1,7
2,12,0,1,8
2,13,0,1,9
4,14,0,10,11
4,15,0,10,12
4,16,0,10,13
4,17,0,11,12
4,18,0,11,13
4,19,0,12,13
5,20,0,14,14
5,21,0,15,15
5,22,0,16,16
5,23,0,17,17
5,24,0,18,18
5,25,0,19,19
6,26,0,20,20
6,27,0,21,21
6,28,0,22,22
6,29,0,23,23
6,30,0,24,24
6,31,0,25,25
7,32,0,26,26
7,33,0,27,27
7,34,0,28,28
7,35,0,29,29
7,36,0,30,30
7,37,0,31,31
8,38,0,32,32
8,39,0,33,33
8,40,0,34,34
8,41,0,35,35
8,42,0,36,36
8,43,0,37,37
9,44,0,38,38
9,45,0,39,39
9,46,0,40,40
9,47,0,41,41
9,48,0,42,42
9,49,0,43,43
10,50,0,44,44
10,51,0,45,45
10,52,0,46,46
10,53,0,47,47
10,54,0,48,48
10,55,0,49,49
Pedigree-Information,The memberID and funnelcode for each sampled individual
AC-10-4-1-4,51,1-2-3-4-5
AC-10-5-1-1,51,1-2-3-4-5
AC-10-5-1-2,51,1-2-3-4-5
AC-10-5-1-3,51,1-2-3-4-5
AC-10-5-1-4,51,1-2-3-4-5
AC-14-1-1-1,51,1-2-3-4-5
AC-14-1-1-2,51,1-2-3-4-5
AC-14-1-1-3,51,1-2-3-4-5
AC-14-1-1-4,51,1-2-3-4-5
AC-14-2-1-1,51,1-2-3-4-5
AC-14-2-1-2,51,1-2-3-4-5
AC-14-2-1-3,51,1-2-3-4-5
AC-14-2-1-4,51,1-2-3-4-5
AC-14-3-1-1,51,1-2-3-4-5
AC-14-3-1-2,51,1-2-3-4-5
AC-19-1-1-1,51,1-2-3-4-5
AC-19-1-1-2,51,1-2-3-4-5
AC-19-1-1-4,51,1-2-3-4-5
AC-19-2-1-1,51,1-2-3-4-5
AC-19-2-1-2,51,1-2-3-4-5
AC-19-2-1-3,51,1-2-3-4-5
AC-19-3-1-1,51,1-2-3-4-5
AC-19-3-1-2,51,1-2-3-4-5
AC-19-3-1-3,51,1-2-3-4-5
AC-19-4-1-1,51,1-2-3-4-5
AC-19-4-1-2,51,1-2-3-4-5
AC-19-4-1-3,51,1-2-3-4-5
AC-19-4-1-4,51,1-2-3-4-5
AC-19-5-1-1,51,1-2-3-4-5
AC-19-5-1-2,51,1-2-3-4-5
AC-19-5-1-3,51,1-2-3-4-5
AC-2-1-1-1,51,1-2-3-4-5
AC-2-2-1-1,51,1-2-3-4-5
AC-2-2-1-2,51,1-2-3-4-5
AC-2-2-1-3,51,1-2-3-4-5
AC-2-2-1-4,51,1-2-3-4-5
AC-2-3-1-1,51,1-2-3-4-5
AC-2-3-1-2,51,1-2-3-4-5
AC-2-3-1-3,51,1-2-3-4-5
AC-2-3-1-4,51,1-2-3-4-5
AC-2-4-1-1,51,1-2-3-4-5
AC-2-4-1-2,51,1-2-3-4-5
AC-2-4-1-3,51,1-2-3-4-5
AC-2-5-1-1,51,1-2-3-4-5
AC-2-5-1-2,51,1-2-3-4-5
AC-2-5-1-3,51,1-2-3-4-5
AC-2-5-1-4,51,1-2-3-4-5
AC-8-1-1-1,51,1-2-3-4-5
AC-8-1-1-2,51,1-2-3-4-5
AC-8-2-1-1,51,1-2-3-4-5
AC-8-2-1-2,51,1-2-3-4-5
AC-8-2-1-3,51,1-2-3-4-5
AC-8-2-1-4,51,1-2-3-4-5
AC-8-3-1-1,51,1-2-3-4-5
AC-8-3-1-2,51,1-2-3-4-5
AC-8-3-1-3,51,1-2-3-4-5
AC-8-4-1-1,51,1-2-3-4-5
AC-8-4-1-2,51,1-2-3-4-5
AC-8-4-1-3,51,1-2-3-4-5
AC-8-4-1-4,51,1-2-3-4-5
AC-8-5-1-1,51,1-2-3-4-5
AC-8-5-1-2,51,1-2-3-4-5
AC-8-5-1-3,51,1-2-3-4-5
AC-8-5-1-4,51,1-2-3-4-5
CA-36-1-1-1,51,1-2-3-4-5
CA-36-1-1-2,51,1-2-3-4-5
CA-36-1-1-3,51,1-2-3-4-5
CA-36-2-1-1,51,1-2-3-4-5
CA-36-3-1-1,51,1-2-3-4-5
CA-36-3-1-2,51,1-2-3-4-5
CA-36-4-1-1,51,1-2-3-4-5
CA-36-4-1-3,51,1-2-3-4-5
CA-37-1-1-1,51,1-2-3-4-5
CA-37-1-1-2,51,1-2-3-4-5
CA-37-1-1-3,51,1-2-3-4-5
CA-37-2-1-1,51,1-2-3-4-5
CA-37-2-1-2,51,1-2-3-4-5
CA-37-2-1-3,51,1-2-3-4-5
CA-37-2-1-4,51,1-2-3-4-5
CA-37-3-1-1,51,1-2-3-4-5
CA-37-3-1-2,51,1-2-3-4-5
CA-37-3-1-3,51,1-2-3-4-5
CA-37-3-1-4,51,1-2-3-4-5
CA-37-4-1-2,51,1-2-3-4-5
CA-37-4-1-3,51,1-2-3-4-5
CA-37-4-1-4,51,1-2-3-4-5
CA-40-1-1-1,51,1-2-3-4-5
CA-40-1-1-2,51,1-2-3-4-5
CA-40-1-1-3,51,1-2-3-4-5
CA-40-3-1-1,51,1-2-3-4-5
CA-40-3-1-2,51,1-2-3-4-5
CA-40-3-1-3,51,1-2-3-4-5
CA-40-3-1-4,51,1-2-3-4-5
CA-40-4-1-1,51,1-2-3-4-5
CA-40-4-1-2,51,1-2-3-4-5
CA-40-4-1-3,51,1-2-3-4-5
CA-40-4-1-4,51,1-2-3-4-5
CA-42-1-1-1,51,1-2-3-4-5
CA-42-1-1-2,51,1-2-3-4-5
CA-42-1-1-3,51,1-2-3-4-5
CA-42-1-1-4,51,1-2-3-4-5
CA-42-2-1-1,51,1-2-3-4-5
CA-42-2-1-2,51,1-2-3-4-5
CA-42-2-1-3,51,1-2-3-4-5
CA-42-2-1-4,51,1-2-3-4-5
CA-42-3-1-1,51,1-2-3-4-5
CA-42-3-1-2,51,1-2-3-4-5
CA-42-3-1-3,51,1-2-3-4-5
CA-42-3-1-4,51,1-2-3-4-5
CA-42-4-1-2,51,1-2-3-4-5
CA-42-4-1-3,51,1-2-3-4-5
CA-42-4-1-4,51,1-2-3-4-5
CA-45-1-1-1,51,1-2-3-4-5
CA-45-1-1-2,51,1-2-3-4-5
CA-45-1-1-3,51,1-2-3-4-5
CA-45-1-1-4,51,1-2-3-4-5
CA-45-2-1-1,51,1-2-3-4-5
CA-45-2-1-2,51,1-2-3-4-5
CA-45-3-1-1,51,1-2-3-4-5
CA-45-3-1-2,51,1-2-3-4-5
CA-45-3-1-3,51,1-2-3-4-5
CA-45-3-1-4,51,1-2-3-4-5
CA-45-4-1-1,51,1-2-3-4-5
CA-45-4-1-2,51,1-2-3-4-5
CA-45-4-1-3,51,1-2-3-4-5
CA-46-1-1-1,51,1-2-3-4-5
CA-46-1-1-2,51,1-2-3-4-5
CA-49-1-1-3,51,1-2-3-4-5
CA-49-1-1-4,51,1-2-3-4-5
CA-49-2-1-1,51,1-2-3-4-5
CA-49-2-1-2,51,1-2-3-4-5
CA-49-2-1-3,51,1-2-3-4-5
CA-49-3-1-1,51,1-2-3-4-5
CA-49-3-1-2,51,1-2-3-4-5
CA-49-3-1-3,51,1-2-3-4-5
CA-49-3-1-4,51,1-2-3-4-5
CA-49-4-1-1,51,1-2-3-4-5
CA-49-4-1-2,51,1-2-3-4-5
CA-49-4-1-3,51,1-2-3-4-5
AD-11-1-1-1,52,1-2-3-4-5
AD-11-1-1-2,52,1-2-3-4-5
AD-11-1-1-3,52,1-2-3-4-5
AD-11-1-1-4,52,1-2-3-4-5
AD-11-2-1-1,52,1-2-3-4-5
AD-11-2-1-2,52,1-2-3-4-5
AD-11-2-1-3,52,1-2-3-4-5
AD-11-2-1-4,52,1-2-3-4-5
AD-11-3-1-1,52,1-2-3-4-5
AD-11-3-1-2,52,1-2-3-4-5
AD-11-3-1-3,52,1-2-3-4-5
AD-12-1-1-1,52,1-2-3-4-5
AD-12-1-1-2,52,1-2-3-4-5
AD-12-2-1-1,52,1-2-3-4-5
AD-12-2-1-2,52,1-2-3-4-5
AD-12-2-1-3,52,1-2-3-4-5
AD-12-2-1-4,52,1-2-3-4-5
AD-15-1-1-1,52,1-2-3-4-5
AD-15-1-1-2,52,1-2-3-4-5
AD-15-1-1-3,52,1-2-3-4-5
AD-15-1-1-4,52,1-2-3-4-5
AD-15-2-1-1,52,1-2-3-4-5
AD-15-2-1-2,52,1-2-3-4-5
AD-15-2-1-3,52,1-2-3-4-5
AD-15-2-1-4,52,1-2-3-4-5
AD-17-1-1-1,52,1-2-3-4-5
AD-17-1-1-2,52,1-2-3-4-5
AD-17-1-1-3,52,1-2-3-4-5
AD-17-1-1-4,52,1-2-3-4-5
AD-17-2-1-1,52,1-2-3-4-5
AD-17-2-1-2,52,1-2-3-4-5
AD-17-2-1-3,52,1-2-3-4-5
AD-17-2-1-4,52,1-2-3-4-5
AD-17-3-1-1,52,1-2-3-4-5
AD-17-3-1-2,52,1-2-3-4-5
AD-17-3-1-3,52,1-2-3-4-5
AD-17-3-1-4,52,1-2-3-4-5
AD-20-1-1-1,52,1-2-3-4-5
AD-20-1-1-2,52,1-2-3-4-5
AD-20-1-1-3,52,1-2-3-4-5
AD-20-1-1-4,52,1-2-3-4-5
AD-20-2-1-1,52,1-2-3-4-5
AD-20-2-1-2,52,1-2-3-4-5
AD-20-2-1-3,52,1-2-3-4-5
AD-20-2-1-4,52,1-2-3-4-5
AD-20-4-1-2,52,1-2-3-4-5
AD-20-4-1-3,52,1-2-3-4-5
AD-3-1-1-1,52,1-2-3-4-5
AD-3-1-1-2,52,1-2-3-4-5
AD-3-1-1-3,52,1-2-3-4-5
AD-3-1-1-4,52,1-2-3-4-5
AD-3-2-1-1,52,1-2-3-4-5
AD-3-2-1-2,52,1-2-3-4-5
AD-3-2-1-3,52,1-2-3-4-5
AD-3-2-1-4,52,1-2-3-4-5
AD-3-3-1-1,52,1-2-3-4-5
AD-3-3-1-2,52,1-2-3-4-5
AD-3-3-1-3,52,1-2-3-4-5
AD-3-3-1-4,52,1-2-3-4-5
AD-3-4-1-1,52,1-2-3-4-5
AD-3-4-1-2,52,1-2-3-4-5
AD-3-4-1-3,52,1-2-3-4-5
AD-3-4-1-4,52,1-2-3-4-5
AD-5-1-1-1,52,1-2-3-4-5
AD-5-1-1-2,52,1-2-3-4-5
AD-5-1-1-3,52,1-2-3-4-5
AD-5-1-1-4,52,1-2-3-4-5
AD-6-1-1-1,52,1-2-3-4-5
AD-6-1-1-2,52,1-2-3-4-5
AD-6-1-1-3,52,1-2-3-4-5
AD-6-1-1-4,52,1-2-3-4-5
AD-6-2-1-1,52,1-2-3-4-5
AD-6-2-1-2,52,1-2-3-4-5
AD-6-2-1-3,52,1-2-3-4-5
AD-6-2-1-4,52,1-2-3-4-5
AD-6-3-1-1,52,1-2-3-4-5
AD-6-3-1-2,52,1-2-3-4-5
AD-6-3-1-3,52,1-2-3-4-5
AD-6-3-1-4,52,1-2-3-4-5
AD-6-4-1-1,52,1-2-3-4-5
AD-6-4-1-2,52,1-2-3-4-5
AD-6-4-1-3,52,1-2-3-4-5
AD-6-4-1-4,52,1-2-3-4-5
AD-78-1-1-1,52,1-2-3-4-5
AD-78-1-1-2,52,1-2-3-4-5
AD-78-1-1-3,52,1-2-3-4-5
AD-78-1-1-4,52,1-2-3-4-5
DA-52-1-1-1,52,1-2-3-4-5
DA-52-1-1-2,52,1-2-3-4-5
DA-52-1-1-3,52,1-2-3-4-5
DA-52-1-1-4,52,1-2-3-4-5
DA-52-2-1-1,52,1-2-3-4-5
DA-52-2-1-2,52,1-2-3-4-5
DA-52-2-1-3,52,1-2-3-4-5
DA-52-2-1-4,52,1-2-3-4-5
DA-52-3-1-1,52,1-2-3-4-5
DA-52-3-1-2,52,1-2-3-4-5
DA-52-3-1-3,52,1-2-3-4-5
DA-52-3-1-4,52,1-2-3-4-5
DA-57-1-1-1,52,1-2-3-4-5
DA-57-1-1-2,52,1-2-3-4-5
DA-57-1-1-3,52,1-2-3-4-5
DA-57-1-1-4,52,1-2-3-4-5
DA-57-2-1-1,52,1-2-3-4-5
DA-57-2-1-2,52,1-2-3-4-5
DA-57-2-1-3,52,1-2-3-4-5
DA-57-2-1-4,52,1-2-3-4-5
DA-60-1-1-1,52,1-2-3-4-5
DA-60-1-1-2,52,1-2-3-4-5
DA-60-3-1-1,52,1-2-3-4-5
DA-60-3-1-2,52,1-2-3-4-5
DA-60-3-1-3,52,1-2-3-4-5
DA-60-3-1-4,52,1-2-3-4-5
DA-63-1-1-1,52,1-2-3-4-5
DA-63-1-1-2,52,1-2-3-4-5
DA-63-1-1-3,52,1-2-3-4-5
DA-63-1-1-4,52,1-2-3-4-5
DA-63-2-1-1,52,1-2-3-4-5
DA-63-2-1-2,52,1-2-3-4-5
DA-63-2-1-3,52,1-2-3-4-5
DA-63-2-1-4,52,1-2-3-4-5
DA-63-3-1-1,52,1-2-3-4-5
DA-63-3-1-2,52,1-2-3-4-5
DA-63-3-1-3,52,1-2-3-4-5
DA-63-3-1-4,52,1-2-3-4-5
DA-66-1-1-1,52,1-2-3-4-5
DA-66-1-1-2,52,1-2-3-4-5
DA-66-1-1-3,52,1-2-3-4-5
DA-66-1-1-4,52,1-2-3-4-5
DA-66-2-1-1,52,1-2-3-4-5
DA-66-2-1-2,52,1-2-3-4-5
DA-66-2-1-3,52,1-2-3-4-5
DA-66-2-1-4,52,1-2-3-4-5
DA-66-3-1-2,52,1-2-3-4-5
DA-66-3-1-3,52,1-2-3-4-5
DA-69-1-1-1,52,1-2-3-4-5
DA-69-1-1-2,52,1-2-3-4-5
DA-69-1-1-3,52,1-2-3-4-5
DA-69-1-1-4,52,1-2-3-4-5
DA-69-2-1-1,52,1-2-3-4-5
DA-69-2-1-2,52,1-2-3-4-5
DA-73-1-1-1,52,1-2-3-4-5
DA-73-1-1-2,52,1-2-3-4-5
DA-73-1-1-3,52,1-2-3-4-5
DA-73-1-1-4,52,1-2-3-4-5
DA-73-2-1-2,52,1-2-3-4-5
DA-73-2-1-3,52,1-2-3-4-5
DA-73-2-1-4,52,1-2-3-4-5
DA-74-1-1-1,52,1-2-3-4-5
DA-74-1-1-2,52,1-2-3-4-5
DA-74-2-1-1,52,1-2-3-4-5
DA-74-2-1-2,52,1-2-3-4-5
DA-74-2-1-3,52,1-2-3-4-5
DA-74-2-1-4,52,1-2-3-4-5
DA-74-3-1-1,52,1-2-3-4-5
DA-74-3-1-3,52,1-2-3-4-5
DA-74-3-1-4,52,1-2-3-4-5
BC-22-1-1-1,53,1-2-3-4-5
BC-22-1-1-2,53,1-2-3-4-5
BC-25-1-1-1,53,1-2-3-4-5
BC-25-1-1-2,53,1-2-3-4-5
BC-25-2-1-1,53,1-2-3-4-5
BC-25-2-1-2,53,1-2-3-4-5
BC-25-3-1-1,53,1-2-3-4-5
BC-25-3-1-2,53,1-2-3-4-5
BC-25-3-1-3,53,1-2-3-4-5
BC-25-3-1-4,53,1-2-3-4-5
BC-25-4-1-1,53,1-2-3-4-5
BC-25-4-1-2,53,1-2-3-4-5
BC-25-5-1-1,53,1-2-3-4-5
BC-25-5-1-2,53,1-2-3-4-5
BC-25-5-1-3,53,1-2-3-4-5
BC-25-5-1-4,53,1-2-3-4-5
BC-25-6-1-1,53,1-2-3-4-5
BC-25-6-1-2,53,1-2-3-4-5
BC-25-6-1-3,53,1-2-3-4-5
BC-25-6-1-4,53,1-2-3-4-5
BC-25-7-1-1,53,1-2-3-4-5
BC-25-7-1-2,53,1-2-3-4-5
BC-25-7-1-3,53,1-2-3-4-5
BC-25-8-1-1,53,1-2-3-4-5
BC-28-1-1-1,53,1-2-3-4-5
BC-28-2-1-1,53,1-2-3-4-5
BC-28-2-1-2,53,1-2-3-4-5
BC-28-2-1-3,53,1-2-3-4-5
BC-28-2-1-4,53,1-2-3-4-5
BC-28-3-1-1,53,1-2-3-4-5
BC-28-3-1-2,53,1-2-3-4-5
BC-28-3-1-3,53,1-2-3-4-5
BC-28-3-1-4,53,1-2-3-4-5
BC-28-4-1-1,53,1-2-3-4-5
BC-28-4-1-2,53,1-2-3-4-5
BC-28-4-1-3,53,1-2-3-4-5
BC-28-4-1-4,53,1-2-3-4-5
BC-31-1-1-1,53,1-2-3-4-5
BC-31-1-1-2,53,1-2-3-4-5
BC-31-1-1-3,53,1-2-3-4-5
BC-31-2-1-1,53,1-2-3-4-5
BC-31-2-1-2,53,1-2-3-4-5
BC-31-2-1-3,53,1-2-3-4-5
BC-31-2-1-4,53,1-2-3-4-5
BC-31-3-1-1,53,1-2-3-4-5
BC-31-3-1-2,53,1-2-3-4-5
BC-31-3-1-3,53,1-2-3-4-5
BC-31-3-1-4,53,1-2-3-4-5
BC-31-4-1-1,53,1-2-3-4-5
BC-31-4-1-2,53,1-2-3-4-5
BC-31-4-1-3,53,1-2-3-4-5
BC-31-4-1-4,53,1-2-3-4-5
BC-31-5-1-1,53,1-2-3-4-5
BC-31-5-1-2,53,1-2-3-4-5
BC-31-5-1-3,53,1-2-3-4-5
BC-31-6-1-1,53,1-2-3-4-5
BC-31-6-1-2,53,1-2-3-4-5
BC-31-6-1-3,53,1-2-3-4-5
BC-31-6-1-4,53,1-2-3-4-5
BC-35-1-1-1,53,1-2-3-4-5
BC-35-1-1-2,53,1-2-3-4-5
BC-35-1-1-3,53,1-2-3-4-5
BC-35-1-1-4,53,1-2-3-4-5
BC-35-2-1-1,53,1-2-3-4-5
BC-35-2-1-2,53,1-2-3-4-5
BC-35-2-1-3,53,1-2-3-4-5
BC-35-3-1-1,53,1-2-3-4-5
BC-35-3-1-2,53,1-2-3-4-5
BC-35-3-1-3,53,1-2-3-4-5
BC-35-3-1-4,53,1-2-3-4-5
BC-35-4-1-1,53,1-2-3-4-5
BC-35-4-1-2,53,1-2-3-4-5
BC-35-4-1-3,53,1-2-3-4-5
BC-35-5-1-1,53,1-2-3-4-5
BC-35-5-1-2,53,1-2-3-4-5
BC-35-5-1-3,53,1-2-3-4-5
BC-35-5-1-4,53,1-2-3-4-5
CB-38-10-1-1,53,1-2-3-4-5
CB-38-10-1-2,53,1-2-3-4-5
CB-38-10-1-3,53,1-2-3-4-5
CB-38-10-1-4,53,1-2-3-4-5
CB-38-1-1-1,53,1-2-3-4-5
CB-38-1-1-2,53,1-2-3-4-5
CB-38-1-1-3,53,1-2-3-4-5
CB-38-2-1-1,53,1-2-3-4-5
CB-38-2-1-2,53,1-2-3-4-5
CB-38-2-1-3,53,1-2-3-4-5
CB-38-2-1-4,53,1-2-3-4-5
CB-38-3-1-1,53,1-2-3-4-5
CB-38-3-1-2,53,1-2-3-4-5
CB-38-3-1-3,53,1-2-3-4-5
CB-38-4-1-1,53,1-2-3-4-5
CB-38-4-1-2,53,1-2-3-4-5
